occupation,degree,race,race_count_est,race_count_moe,race_pct_moe,denom,race_pct_est
helpers--production workers,bachelor,black,265.0,310.0,,2065.0,12.832929782082324
helpers--production workers,bachelor,hispanic,450.0,325.0,,2065.0,21.791767554479417
helpers--production workers,bachelor,white,880.0,330.0,,2065.0,42.615012106537534
helpers--production workers,bachelor_plus,asian,570.0,410.0,,2815.0,20.24866785079929
helpers--production workers,bachelor_plus,black,470.0,415.0,,2815.0,16.69626998223801
helpers--production workers,bachelor_plus,hispanic,630.0,365.0,,2815.0,22.380106571936057
helpers--production workers,bachelor_plus,white,1145.0,405.0,,2815.0,40.67495559502664
helpers--production workers,graduate,hispanic,180.0,185.0,,445.0,40.44943820224719
helpers--production workers,graduate,white,265.0,225.0,,445.0,59.55056179775281
helpers--production workers,less_bachelor,asian,1345.0,480.0,,26095.0,5.154244108066679
helpers--production workers,less_bachelor,black,2635.0,1020.0,,26095.0,10.097719869706841
helpers--production workers,less_bachelor,hispanic,13110.0,2720.0,,26095.0,50.239509484575585
helpers--production workers,less_bachelor,white,9005.0,1785.0,,26095.0,34.508526537650894
highway maintenance workers,bachelor,asian,140.0,140.0,,2230.0,6.278026905829597
highway maintenance workers,bachelor,hispanic,160.0,170.0,,2230.0,7.174887892376682
highway maintenance workers,bachelor,white,1930.0,800.0,,2230.0,86.54708520179372
highway maintenance workers,bachelor_plus,asian,140.0,140.0,,2460.0,5.691056910569105
highway maintenance workers,bachelor_plus,hispanic,160.0,170.0,,2460.0,6.504065040650407
highway maintenance workers,bachelor_plus,white,2160.0,850.0,,2460.0,87.8048780487805
highway maintenance workers,graduate,white,230.0,215.0,,230.0,100.0
highway maintenance workers,less_bachelor,black,4235.0,1385.0,,52575.0,8.055159296243461
highway maintenance workers,less_bachelor,hispanic,6570.0,1860.0,,52575.0,12.496433666191155
highway maintenance workers,less_bachelor,white,41770.0,3275.0,,52575.0,79.44840703756539
home appliance repairers,bachelor,asian,595.0,560.0,,1780.0,33.42696629213483
home appliance repairers,bachelor,hispanic,300.0,230.0,,1780.0,16.853932584269664
home appliance repairers,bachelor,white,885.0,535.0,,1780.0,49.71910112359551
home appliance repairers,bachelor_plus,asian,645.0,565.0,,2010.0,32.08955223880597
home appliance repairers,bachelor_plus,hispanic,355.0,245.0,,2010.0,17.66169154228856
home appliance repairers,bachelor_plus,white,1010.0,565.0,,2010.0,50.24875621890548
home appliance repairers,less_bachelor,asian,970.0,495.0,,23885.0,4.061126229851371
home appliance repairers,less_bachelor,black,2030.0,895.0,,23885.0,8.499057986183796
home appliance repairers,less_bachelor,hispanic,6355.0,2065.0,,23885.0,26.6066568976345
home appliance repairers,less_bachelor,white,14530.0,2140.0,,23885.0,60.83315888633033
home health aides,bachelor,asian,2490.0,955.0,,18560.0,13.41594827586207
home health aides,bachelor,black,3710.0,1115.0,,18560.0,19.989224137931032
home health aides,bachelor,hispanic,4810.0,1330.0,,18560.0,25.915948275862068
home health aides,bachelor,white,7550.0,1660.0,,18560.0,40.678879310344826
home health aides,bachelor_plus,asian,3320.0,1130.0,,26445.0,12.554358101720553
home health aides,bachelor_plus,black,6235.0,1570.0,,26445.0,23.577235772357724
home health aides,bachelor_plus,hispanic,6350.0,1470.0,,26445.0,24.01210058612214
home health aides,bachelor_plus,white,10540.0,1955.0,,26445.0,39.856305539799585
home health aides,graduate,asian,830.0,460.0,,7885.0,10.526315789473683
home health aides,graduate,black,2525.0,1080.0,,7885.0,32.02282815472416
home health aides,graduate,hispanic,1540.0,900.0,,7885.0,19.530754597336717
home health aides,graduate,white,2990.0,945.0,,7885.0,37.92010145846544
home health aides,less_bachelor,asian,16890.0,2575.0,,184970.0,9.131210466562145
home health aides,less_bachelor,black,60060.0,5340.0,,184970.0,32.47013029139861
home health aides,less_bachelor,hispanic,56850.0,4965.0,,184970.0,30.734713737362817
home health aides,less_bachelor,white,51170.0,4190.0,,184970.0,27.663945504676434
"hosts and hostesses, restaurant, lounge, and coffee shop",bachelor,asian,500.0,335.0,,5020.0,9.9601593625498
"hosts and hostesses, restaurant, lounge, and coffee shop",bachelor,black,615.0,615.0,,5020.0,12.250996015936256
"hosts and hostesses, restaurant, lounge, and coffee shop",bachelor,hispanic,2020.0,1015.0,,5020.0,40.23904382470119
"hosts and hostesses, restaurant, lounge, and coffee shop",bachelor,white,1885.0,680.0,,5020.0,37.54980079681275
"hosts and hostesses, restaurant, lounge, and coffee shop",bachelor_plus,asian,555.0,345.0,,5075.0,10.935960591133005
"hosts and hostesses, restaurant, lounge, and coffee shop",bachelor_plus,black,615.0,615.0,,5075.0,12.11822660098522
"hosts and hostesses, restaurant, lounge, and coffee shop",bachelor_plus,hispanic,2020.0,1015.0,,5075.0,39.80295566502463
"hosts and hostesses, restaurant, lounge, and coffee shop",bachelor_plus,white,1885.0,680.0,,5075.0,37.142857142857146
"hosts and hostesses, restaurant, lounge, and coffee shop",less_bachelor,asian,2075.0,885.0,,18740.0,11.07257203842049
"hosts and hostesses, restaurant, lounge, and coffee shop",less_bachelor,black,4620.0,1785.0,,18740.0,24.653148345784416
"hosts and hostesses, restaurant, lounge, and coffee shop",less_bachelor,hispanic,5380.0,1530.0,,18740.0,28.70864461045891
"hosts and hostesses, restaurant, lounge, and coffee shop",less_bachelor,white,6665.0,1510.0,,18740.0,35.565635005336176
"hotel, motel, and resort desk clerks",bachelor,asian,2520.0,910.0,,7485.0,33.66733466933868
"hotel, motel, and resort desk clerks",bachelor,black,1315.0,815.0,,7485.0,17.568470273881097
"hotel, motel, and resort desk clerks",bachelor,hispanic,910.0,495.0,,7485.0,12.157648630594522
"hotel, motel, and resort desk clerks",bachelor,white,2740.0,870.0,,7485.0,36.6065464261857
"hotel, motel, and resort desk clerks",bachelor_plus,asian,2695.0,935.0,,9320.0,28.916309012875534
"hotel, motel, and resort desk clerks",bachelor_plus,black,1570.0,860.0,,9320.0,16.84549356223176
"hotel, motel, and resort desk clerks",bachelor_plus,hispanic,1655.0,720.0,,9320.0,17.757510729613735
"hotel, motel, and resort desk clerks",bachelor_plus,white,3400.0,970.0,,9320.0,36.48068669527897
"hotel, motel, and resort desk clerks",graduate,asian,175.0,165.0,,1580.0,11.075949367088606
"hotel, motel, and resort desk clerks",graduate,hispanic,745.0,580.0,,1580.0,47.151898734177216
"hotel, motel, and resort desk clerks",graduate,white,660.0,425.0,,1580.0,41.77215189873418
"hotel, motel, and resort desk clerks",less_bachelor,asian,2235.0,910.0,,39580.0,5.646791308741789
"hotel, motel, and resort desk clerks",less_bachelor,black,6820.0,2345.0,,39580.0,17.230924709449216
"hotel, motel, and resort desk clerks",less_bachelor,hispanic,9355.0,1890.0,,39580.0,23.63567458312279
"hotel, motel, and resort desk clerks",less_bachelor,white,21170.0,2960.0,,39580.0,53.486609398686205
"human resources assistants, except payroll and timekeeping",bachelor,asian,1915.0,720.0,,25590.0,7.4833919499804615
"human resources assistants, except payroll and timekeeping",bachelor,black,4740.0,1505.0,,25590.0,18.522860492379838
"human resources assistants, except payroll and timekeeping",bachelor,hispanic,4095.0,1210.0,,25590.0,16.00234466588511
"human resources assistants, except payroll and timekeeping",bachelor,white,14840.0,2090.0,,25590.0,57.991402891754596
"human resources assistants, except payroll and timekeeping",bachelor_plus,asian,2735.0,810.0,,33850.0,8.079763663220088
"human resources assistants, except payroll and timekeeping",bachelor_plus,black,6145.0,1740.0,,33850.0,18.15361890694239
"human resources assistants, except payroll and timekeeping",bachelor_plus,hispanic,5690.0,1385.0,,33850.0,16.809453471196456
"human resources assistants, except payroll and timekeeping",bachelor_plus,white,19280.0,2155.0,,33850.0,56.95716395864107
"human resources assistants, except payroll and timekeeping",graduate,asian,820.0,425.0,,8255.0,9.933373712901272
"human resources assistants, except payroll and timekeeping",graduate,black,1405.0,820.0,,8255.0,17.019987886129616
"human resources assistants, except payroll and timekeeping",graduate,hispanic,1595.0,985.0,,8255.0,19.32162325863113
"human resources assistants, except payroll and timekeeping",graduate,white,4435.0,900.0,,8255.0,53.72501514233797
"human resources assistants, except payroll and timekeeping",less_bachelor,asian,1700.0,645.0,,38750.0,4.387096774193548
"human resources assistants, except payroll and timekeeping",less_bachelor,black,5555.0,1970.0,,38750.0,14.33548387096774
"human resources assistants, except payroll and timekeeping",less_bachelor,hispanic,8705.0,2050.0,,38750.0,22.46451612903226
"human resources assistants, except payroll and timekeeping",less_bachelor,white,22790.0,3175.0,,38750.0,58.81290322580646
human resources managers,bachelor,asian,5015.0,905.0,,111725.0,4.4886999328708885
human resources managers,bachelor,black,12260.0,2625.0,,111725.0,10.973372119042292
human resources managers,bachelor,hispanic,16140.0,2610.0,,111725.0,14.446184828820765
human resources managers,bachelor,white,78310.0,4125.0,,111725.0,70.09174311926606
human resources managers,bachelor_plus,asian,10150.0,1590.0,,185390.0,5.474944711149469
human resources managers,bachelor_plus,black,26480.0,3910.0,,185390.0,14.28340255677221
human resources managers,bachelor_plus,hispanic,24560.0,3375.0,,185390.0,13.247747990722262
human resources managers,bachelor_plus,white,124200.0,5375.0,,185390.0,66.99390474135606
human resources managers,graduate,asian,5130.0,1200.0,,73715.0,6.959234891134776
human resources managers,graduate,black,14230.0,2980.0,,73715.0,19.30407651088652
human resources managers,graduate,hispanic,8415.0,1820.0,,73715.0,11.41558705826494
human resources managers,graduate,white,45940.0,3685.0,,73715.0,62.321101539713766
human resources managers,less_bachelor,asian,1790.0,615.0,,62160.0,2.8796653796653797
human resources managers,less_bachelor,black,7160.0,1675.0,,62160.0,11.518661518661519
human resources managers,less_bachelor,hispanic,11310.0,1775.0,,62160.0,18.194980694980696
human resources managers,less_bachelor,white,41900.0,3105.0,,62160.0,67.4066924066924
human resources workers,bachelor,asian,21450.0,2685.0,,360500.0,5.950069348127601
human resources workers,bachelor,black,42180.0,4015.0,,360500.0,11.700416088765603
human resources workers,bachelor,hispanic,50770.0,4955.0,,360500.0,14.083217753120666
human resources workers,bachelor,white,246100.0,9235.0,,360500.0,68.26629680998613
human resources workers,bachelor_plus,asian,35200.0,3630.0,,516030.0,6.821308838633413
human resources workers,bachelor_plus,black,75630.0,5505.0,,516030.0,14.656124643916051
human resources workers,bachelor_plus,hispanic,67100.0,5575.0,,516030.0,13.003119973644944
human resources workers,bachelor_plus,white,338100.0,11840.0,,516030.0,65.5194465438056
human resources workers,graduate,asian,13750.0,2040.0,,155560.0,8.839033170480844
human resources workers,graduate,black,33460.0,3930.0,,155560.0,21.50938544613011
human resources workers,graduate,hispanic,16330.0,2345.0,,155560.0,10.497557212651067
human resources workers,graduate,white,92020.0,5495.0,,155560.0,59.15402417073798
human resources workers,less_bachelor,asian,7890.0,1895.0,,262580.0,3.0047985375885444
human resources workers,less_bachelor,black,45990.0,4000.0,,262580.0,17.51466219818722
human resources workers,less_bachelor,hispanic,56400.0,4850.0,,262580.0,21.47916825348465
human resources workers,less_bachelor,white,152300.0,6800.0,,262580.0,58.00137101073959
industrial and refractory machinery mechanics,bachelor,asian,1750.0,905.0,,14840.0,11.79245283018868
industrial and refractory machinery mechanics,bachelor,black,1300.0,685.0,,14840.0,8.76010781671159
industrial and refractory machinery mechanics,bachelor,hispanic,2510.0,960.0,,14840.0,16.913746630727765
industrial and refractory machinery mechanics,bachelor,white,9280.0,1750.0,,14840.0,62.53369272237197
industrial and refractory machinery mechanics,bachelor_plus,asian,2085.0,995.0,,17870.0,11.667599328483492
industrial and refractory machinery mechanics,bachelor_plus,black,1735.0,965.0,,17870.0,9.709009513150532
industrial and refractory machinery mechanics,bachelor_plus,hispanic,2680.0,1060.0,,17870.0,14.997202014549524
industrial and refractory machinery mechanics,bachelor_plus,white,11370.0,1855.0,,17870.0,63.62618914381645
industrial and refractory machinery mechanics,graduate,asian,340.0,290.0,,3030.0,11.221122112211221
industrial and refractory machinery mechanics,graduate,black,435.0,535.0,,3030.0,14.356435643564355
industrial and refractory machinery mechanics,graduate,hispanic,165.0,225.0,,3030.0,5.445544554455446
industrial and refractory machinery mechanics,graduate,white,2090.0,725.0,,3030.0,68.97689768976898
industrial and refractory machinery mechanics,less_bachelor,asian,7000.0,1410.0,,241370.0,2.900111861457513
industrial and refractory machinery mechanics,less_bachelor,black,14430.0,2080.0,,241370.0,5.978373451547417
industrial and refractory machinery mechanics,less_bachelor,hispanic,41440.0,3975.0,,241370.0,17.16866221982848
industrial and refractory machinery mechanics,less_bachelor,white,178500.0,7795.0,,241370.0,73.95285246716658
"industrial engineers, including health and safety",bachelor,asian,14480.0,2040.0,,128850.0,11.237873496313542
"industrial engineers, including health and safety",bachelor,black,6080.0,1645.0,,128850.0,4.718665114474195
"industrial engineers, including health and safety",bachelor,hispanic,13940.0,2430.0,,128850.0,10.818781528909586
"industrial engineers, including health and safety",bachelor,white,94350.0,5625.0,,128850.0,73.22467986030267
"industrial engineers, including health and safety",bachelor_plus,asian,28000.0,3280.0,,179550.0,15.594541910331383
"industrial engineers, including health and safety",bachelor_plus,black,8690.0,1935.0,,179550.0,4.839877471456419
"industrial engineers, including health and safety",bachelor_plus,hispanic,19160.0,2875.0,,179550.0,10.671122250069619
"industrial engineers, including health and safety",bachelor_plus,white,123700.0,6180.0,,179550.0,68.89445836814258
"industrial engineers, including health and safety",graduate,asian,13520.0,1965.0,,50725.0,26.65352390340069
"industrial engineers, including health and safety",graduate,black,2610.0,935.0,,50725.0,5.145391818629867
"industrial engineers, including health and safety",graduate,hispanic,5225.0,1390.0,,50725.0,10.300640709709215
"industrial engineers, including health and safety",graduate,white,29370.0,2635.0,,50725.0,57.90044356826023
"industrial engineers, including health and safety",less_bachelor,asian,2535.0,980.0,,52590.0,4.82030804335425
"industrial engineers, including health and safety",less_bachelor,black,3590.0,1265.0,,52590.0,6.826392850351779
"industrial engineers, including health and safety",less_bachelor,hispanic,5745.0,1775.0,,52590.0,10.924130062749573
"industrial engineers, including health and safety",less_bachelor,white,40720.0,3755.0,,52590.0,77.4291690435444
industrial production managers,bachelor,asian,6090.0,1320.0,,88360.0,6.892258940697148
industrial production managers,bachelor,black,2895.0,965.0,,88360.0,3.27636939791761
industrial production managers,bachelor,hispanic,8485.0,1565.0,,88360.0,9.602761430511544
industrial production managers,bachelor,white,70890.0,4535.0,,88360.0,80.2286102308737
industrial production managers,bachelor_plus,asian,12570.0,2095.0,,125905.0,9.98371788253048
industrial production managers,bachelor_plus,black,4685.0,1210.0,,125905.0,3.7210595290099677
industrial production managers,bachelor_plus,hispanic,14360.0,2165.0,,125905.0,11.405424724991065
industrial production managers,bachelor_plus,white,94290.0,5545.0,,125905.0,74.88979786346849
industrial production managers,graduate,asian,6480.0,1650.0,,37550.0,17.256990679094542
industrial production managers,graduate,black,1790.0,670.0,,37550.0,4.766977363515313
industrial production managers,graduate,hispanic,5870.0,1385.0,,37550.0,15.632490013315579
industrial production managers,graduate,white,23410.0,2595.0,,37550.0,62.343541944074566
industrial production managers,less_bachelor,asian,3315.0,820.0,,136810.0,2.4230684891455305
industrial production managers,less_bachelor,black,5615.0,1410.0,,136810.0,4.104232146772897
industrial production managers,less_bachelor,hispanic,23380.0,2560.0,,136810.0,17.089394050142534
industrial production managers,less_bachelor,white,104500.0,5465.0,,136810.0,76.38330531393905
industrial truck and tractor operators,bachelor,asian,415.0,280.0,,14235.0,2.9153494906919564
industrial truck and tractor operators,bachelor,black,3190.0,915.0,,14235.0,22.409553916403233
industrial truck and tractor operators,bachelor,hispanic,4785.0,1380.0,,14235.0,33.614330874604846
industrial truck and tractor operators,bachelor,white,5845.0,1175.0,,14235.0,41.06076571829996
industrial truck and tractor operators,bachelor_plus,asian,455.0,290.0,,16760.0,2.7147971360381864
industrial truck and tractor operators,bachelor_plus,black,3920.0,1165.0,,16760.0,23.389021479713605
industrial truck and tractor operators,bachelor_plus,hispanic,5405.0,1425.0,,16760.0,32.24940334128878
industrial truck and tractor operators,bachelor_plus,white,6980.0,1325.0,,16760.0,41.646778042959426
industrial truck and tractor operators,graduate,black,735.0,625.0,,2490.0,29.518072289156628
industrial truck and tractor operators,graduate,hispanic,620.0,425.0,,2490.0,24.899598393574294
industrial truck and tractor operators,graduate,white,1135.0,580.0,,2490.0,45.58232931726908
industrial truck and tractor operators,less_bachelor,asian,8050.0,1620.0,,450750.0,1.7859123682750973
industrial truck and tractor operators,less_bachelor,black,116700.0,6800.0,,450750.0,25.89018302828619
industrial truck and tractor operators,less_bachelor,hispanic,142600.0,7675.0,,450750.0,31.636161952301716
industrial truck and tractor operators,less_bachelor,white,183400.0,7890.0,,450750.0,40.68774265113699
"information and record clerks, all other",bachelor,asian,1685.0,920.0,,16540.0,10.187424425634825
"information and record clerks, all other",bachelor,black,3895.0,1365.0,,16540.0,23.548972188633616
"information and record clerks, all other",bachelor,hispanic,3095.0,1040.0,,16540.0,18.712212817412333
"information and record clerks, all other",bachelor,white,7865.0,1325.0,,16540.0,47.55139056831922
"information and record clerks, all other",bachelor_plus,asian,2050.0,950.0,,23220.0,8.828596037898363
"information and record clerks, all other",bachelor_plus,black,5415.0,1675.0,,23220.0,23.320413436692505
"information and record clerks, all other",bachelor_plus,hispanic,4595.0,1380.0,,23220.0,19.78897502153316
"information and record clerks, all other",bachelor_plus,white,11160.0,1555.0,,23220.0,48.06201550387597
"information and record clerks, all other",graduate,asian,365.0,245.0,,6675.0,5.468164794007491
"information and record clerks, all other",graduate,black,1520.0,820.0,,6675.0,22.771535580524343
"information and record clerks, all other",graduate,hispanic,1500.0,750.0,,6675.0,22.47191011235955
"information and record clerks, all other",graduate,white,3290.0,820.0,,6675.0,49.28838951310862
"information and record clerks, all other",less_bachelor,asian,1545.0,710.0,,38510.0,4.0119449493638015
"information and record clerks, all other",less_bachelor,black,6390.0,1910.0,,38510.0,16.593092703193975
"information and record clerks, all other",less_bachelor,hispanic,9215.0,1585.0,,38510.0,23.928849649441702
"information and record clerks, all other",less_bachelor,white,21360.0,2490.0,,38510.0,55.46611269800052
information security analysts,bachelor,asian,7105.0,1670.0,,67740.0,10.48863300856215
information security analysts,bachelor,black,8800.0,2945.0,,67740.0,12.99084735754355
information security analysts,bachelor,hispanic,7375.0,1450.0,,67740.0,10.887215825214055
information security analysts,bachelor,white,44460.0,3705.0,,67740.0,65.63330380868024
information security analysts,bachelor_plus,asian,14800.0,2275.0,,108400.0,13.653136531365314
information security analysts,bachelor_plus,black,13680.0,3170.0,,108400.0,12.619926199261993
information security analysts,bachelor_plus,hispanic,10820.0,1735.0,,108400.0,9.981549815498154
information security analysts,bachelor_plus,white,69100.0,4430.0,,108400.0,63.745387453874535
information security analysts,graduate,asian,7700.0,1605.0,,40665.0,18.935202262387804
information security analysts,graduate,black,4880.0,1175.0,,40665.0,12.000491823435388
information security analysts,graduate,hispanic,3445.0,955.0,,40665.0,8.47165867453584
information security analysts,graduate,white,24640.0,2860.0,,40665.0,60.592647239640975
information security analysts,less_bachelor,asian,1890.0,725.0,,46565.0,4.058842478256201
information security analysts,less_bachelor,black,7240.0,1655.0,,46565.0,15.548158488134863
information security analysts,less_bachelor,hispanic,6085.0,1495.0,,46565.0,13.067754751422742
information security analysts,less_bachelor,white,31350.0,3130.0,,46565.0,67.32524428218619
"inspectors, testers, sorters, samplers, and weighers",bachelor,asian,12880.0,2010.0,,87180.0,14.774030740995642
"inspectors, testers, sorters, samplers, and weighers",bachelor,black,10810.0,2285.0,,87180.0,12.399632943335627
"inspectors, testers, sorters, samplers, and weighers",bachelor,hispanic,13480.0,2570.0,,87180.0,15.462261986694195
"inspectors, testers, sorters, samplers, and weighers",bachelor,white,50010.0,3940.0,,87180.0,57.36407432897453
"inspectors, testers, sorters, samplers, and weighers",bachelor_plus,asian,17430.0,2385.0,,111450.0,15.6393001345895
"inspectors, testers, sorters, samplers, and weighers",bachelor_plus,black,16290.0,2980.0,,111450.0,14.6164199192463
"inspectors, testers, sorters, samplers, and weighers",bachelor_plus,hispanic,16010.0,2700.0,,111450.0,14.365186182144459
"inspectors, testers, sorters, samplers, and weighers",bachelor_plus,white,61720.0,4495.0,,111450.0,55.379093764019736
"inspectors, testers, sorters, samplers, and weighers",graduate,asian,4550.0,1215.0,,24285.0,18.73584517191682
"inspectors, testers, sorters, samplers, and weighers",graduate,black,5485.0,1915.0,,24285.0,22.585958410541487
"inspectors, testers, sorters, samplers, and weighers",graduate,hispanic,2530.0,845.0,,24285.0,10.417953469219682
"inspectors, testers, sorters, samplers, and weighers",graduate,white,11720.0,2050.0,,24285.0,48.26024294832201
"inspectors, testers, sorters, samplers, and weighers",less_bachelor,asian,23810.0,2820.0,,472060.0,5.043850358005338
"inspectors, testers, sorters, samplers, and weighers",less_bachelor,black,63350.0,6335.0,,472060.0,13.419904249459814
"inspectors, testers, sorters, samplers, and weighers",less_bachelor,hispanic,112600.0,6225.0,,472060.0,23.852900055077743
"inspectors, testers, sorters, samplers, and weighers",less_bachelor,white,272300.0,8855.0,,472060.0,57.683345337457105
insulation workers,bachelor,hispanic,535.0,455.0,,865.0,61.849710982658955
insulation workers,bachelor,white,330.0,285.0,,865.0,38.15028901734104
insulation workers,bachelor_plus,hispanic,635.0,475.0,,1015.0,62.5615763546798
insulation workers,bachelor_plus,white,380.0,300.0,,1015.0,37.4384236453202
insulation workers,less_bachelor,asian,465.0,405.0,,28275.0,1.6445623342175066
insulation workers,less_bachelor,black,1030.0,955.0,,28275.0,3.642793987621574
insulation workers,less_bachelor,hispanic,13660.0,2660.0,,28275.0,48.311229000884175
insulation workers,less_bachelor,white,13120.0,2220.0,,28275.0,46.40141467727675
insurance claims and policy processing clerks,bachelor,asian,2460.0,935.0,,43215.0,5.692467893092676
insurance claims and policy processing clerks,bachelor,black,7315.0,1710.0,,43215.0,16.926992942265418
insurance claims and policy processing clerks,bachelor,hispanic,5290.0,1380.0,,43215.0,12.241119981487909
insurance claims and policy processing clerks,bachelor,white,28150.0,2660.0,,43215.0,65.139419183154
insurance claims and policy processing clerks,bachelor_plus,asian,3175.0,1075.0,,55495.0,5.721236147400667
insurance claims and policy processing clerks,bachelor_plus,black,11830.0,2450.0,,55495.0,21.31723578700784
insurance claims and policy processing clerks,bachelor_plus,hispanic,6330.0,1490.0,,55495.0,11.406433011983061
insurance claims and policy processing clerks,bachelor_plus,white,34160.0,2860.0,,55495.0,61.55509505360843
insurance claims and policy processing clerks,graduate,asian,710.0,425.0,,12265.0,5.788830004076641
insurance claims and policy processing clerks,graduate,black,4510.0,1710.0,,12265.0,36.771300448430495
insurance claims and policy processing clerks,graduate,hispanic,1040.0,555.0,,12265.0,8.479412963717897
insurance claims and policy processing clerks,graduate,white,6005.0,1555.0,,12265.0,48.96045658377497
insurance claims and policy processing clerks,less_bachelor,asian,2865.0,890.0,,125085.0,2.2904424991006116
insurance claims and policy processing clerks,less_bachelor,black,28350.0,3985.0,,125085.0,22.664588080105528
insurance claims and policy processing clerks,less_bachelor,hispanic,22710.0,2890.0,,125085.0,18.15565415517448
insurance claims and policy processing clerks,less_bachelor,white,71160.0,5180.0,,125085.0,56.88931526561938
insurance sales agents,bachelor,asian,6865.0,1555.0,,166505.0,4.12299930933005
insurance sales agents,bachelor,black,13710.0,3235.0,,166505.0,8.233986967358337
insurance sales agents,bachelor,hispanic,13630.0,2220.0,,166505.0,8.185940362151287
insurance sales agents,bachelor,white,132300.0,6665.0,,166505.0,79.45707336116033
insurance sales agents,bachelor_plus,asian,9260.0,1835.0,,205640.0,4.503014977630811
insurance sales agents,bachelor_plus,black,20160.0,3735.0,,205640.0,9.80354016728263
insurance sales agents,bachelor_plus,hispanic,17320.0,2555.0,,205640.0,8.422485897685275
insurance sales agents,bachelor_plus,white,158900.0,6925.0,,205640.0,77.27095895740128
insurance sales agents,graduate,asian,2395.0,740.0,,39210.0,6.108135679673553
insurance sales agents,graduate,black,6450.0,2205.0,,39210.0,16.449885233358838
insurance sales agents,graduate,hispanic,3695.0,1110.0,,39210.0,9.423616424381535
insurance sales agents,graduate,white,26670.0,3095.0,,39210.0,68.01836266258607
insurance sales agents,less_bachelor,asian,6055.0,1310.0,,216645.0,2.794894874102795
insurance sales agents,less_bachelor,black,27680.0,3755.0,,216645.0,12.776662281612778
insurance sales agents,less_bachelor,hispanic,45010.0,4055.0,,216645.0,20.775923746220776
insurance sales agents,less_bachelor,white,137900.0,6105.0,,216645.0,63.65251909806366
insurance underwriters,bachelor,asian,3255.0,1055.0,,56815.0,5.729120830766523
insurance underwriters,bachelor,black,6005.0,1305.0,,56815.0,10.569391885945613
insurance underwriters,bachelor,hispanic,4795.0,1060.0,,56815.0,8.439672621666814
insurance underwriters,bachelor,white,42760.0,3385.0,,56815.0,75.26181466162105
insurance underwriters,bachelor_plus,asian,4705.0,1220.0,,71145.0,6.613254620844754
insurance underwriters,bachelor_plus,black,8605.0,1485.0,,71145.0,12.095017218356876
insurance underwriters,bachelor_plus,hispanic,5525.0,1060.0,,71145.0,7.765830346475508
insurance underwriters,bachelor_plus,white,52310.0,3630.0,,71145.0,73.52589781432286
insurance underwriters,graduate,asian,1450.0,650.0,,14330.0,10.118632240055828
insurance underwriters,graduate,black,2600.0,975.0,,14330.0,18.143754361479413
insurance underwriters,graduate,hispanic,730.0,355.0,,14330.0,5.094207955338451
insurance underwriters,graduate,white,9550.0,1760.0,,14330.0,66.64340544312631
insurance underwriters,less_bachelor,asian,1320.0,540.0,,42595.0,3.0989552764408965
insurance underwriters,less_bachelor,black,8880.0,2285.0,,42595.0,20.84751731423876
insurance underwriters,less_bachelor,hispanic,5615.0,1675.0,,42595.0,13.182298391830027
insurance underwriters,less_bachelor,white,26780.0,2945.0,,42595.0,62.871229017490315
interior designers,bachelor,asian,2315.0,1005.0,,43135.0,5.366871450098528
interior designers,bachelor,black,1220.0,690.0,,43135.0,2.8283296626869134
interior designers,bachelor,hispanic,5330.0,1535.0,,43135.0,12.356555001738727
interior designers,bachelor,white,34270.0,3680.0,,43135.0,79.44824388547583
interior designers,bachelor_plus,asian,3355.0,1160.0,,50355.0,6.662694866448218
interior designers,bachelor_plus,black,1340.0,750.0,,50355.0,2.661106146360838
interior designers,bachelor_plus,hispanic,5910.0,1680.0,,50355.0,11.73666964551683
interior designers,bachelor_plus,white,39750.0,3950.0,,50355.0,78.9395293416741
interior designers,graduate,asian,1040.0,605.0,,7105.0,14.637579169598874
interior designers,graduate,hispanic,580.0,495.0,,7105.0,8.16326530612245
interior designers,graduate,white,5485.0,1395.0,,7105.0,77.19915552427867
interior designers,less_bachelor,asian,590.0,330.0,,18040.0,3.270509977827051
interior designers,less_bachelor,black,1370.0,905.0,,18040.0,7.594235033259424
interior designers,less_bachelor,hispanic,2700.0,1030.0,,18040.0,14.966740576496672
interior designers,less_bachelor,white,13380.0,1775.0,,18040.0,74.16851441241685
interpreters and translators,bachelor,asian,2140.0,795.0,,14975.0,14.290484140233723
interpreters and translators,bachelor,black,620.0,485.0,,14975.0,4.140233722871453
interpreters and translators,bachelor,hispanic,5255.0,1025.0,,14975.0,35.09181969949917
interpreters and translators,bachelor,white,6960.0,1435.0,,14975.0,46.47746243739566
interpreters and translators,bachelor_plus,asian,3645.0,1095.0,,22560.0,16.15691489361702
interpreters and translators,bachelor_plus,black,1100.0,630.0,,22560.0,4.875886524822695
interpreters and translators,bachelor_plus,hispanic,7065.0,1245.0,,22560.0,31.316489361702125
interpreters and translators,bachelor_plus,white,10750.0,1810.0,,22560.0,47.65070921985816
interpreters and translators,graduate,asian,1505.0,665.0,,7590.0,19.828722002635047
interpreters and translators,graduate,black,485.0,430.0,,7590.0,6.389986824769434
interpreters and translators,graduate,hispanic,1810.0,745.0,,7590.0,23.847167325428195
interpreters and translators,graduate,white,3790.0,1010.0,,7590.0,49.93412384716733
interpreters and translators,less_bachelor,asian,1810.0,850.0,,17515.0,10.333999429060805
interpreters and translators,less_bachelor,black,1225.0,685.0,,17515.0,6.9940051384527555
